id_participant,cues
64,jeunesse
64,visage
64,faim
64,chien
64,vache
64,habitude
64,genre
64,rôle
64,lune
64,table
64,rayon
64,rapport
64,toit
64,gauche
64,colline
64,lèvre
64,garçon
64,lutte
64,enfant
64,arbre
64,nord
64,oncle
64,soeur
64,herbe
64,acte
64,position
64,machine
64,jambe
64,vin
64,passion
64,science
64,désir
64,façon
64,flamme
64,question
64,chambre
64,direction
64,avis
64,page
64,lit
64,appel
64,horizon
64,début
64,mari
64,doigt
64,rose
64,jeunesse
64,fil
64,école
64,jardin
64,objet
64,mur
64,mer
64,pierre
64,morceau
64,larme
64,principe
64,peau
64,passage
64,cause
64,preuve
64,masse
64,sens
65,machine
65,rose
65,herbe
65,mur
65,sens
65,rayon
65,lune
65,fil
65,appel
65,avis
65,principe
65,jeunesse
65,horizon
65,genre
65,masse
65,colline
65,façon
65,faim
65,jardin
65,oncle
65,position
65,passion
65,passage
65,page
65,acte
65,doigt
65,lit
65,toit
65,début
65,peau
65,direction
65,larme
65,morceau
65,jambe
65,lutte
65,lèvre
65,nord
65,soeur
65,enfant
65,science
65,arbre
65,mari
65,habitude
65,objet
65,école
65,rôle
65,pierre
65,flamme
65,preuve
65,rapport
65,vin
65,garçon
65,gauche
65,désir
65,cause
65,vache
65,table
65,question
65,visage
65,chambre
65,chien
65,mer
65,rayon
65,rôle
65,mari
65,larme
65,genre
65,position
65,flamme
65,sens
65,page
65,jeunesse
65,enfant
65,lèvre
65,façon
65,école
65,début
65,peau
65,lutte
65,colline
65,toit
65,masse
65,question
65,acte
65,lit
65,doigt
65,table
65,appel
65,jardin
65,principe
65,soeur
65,herbe
65,visage
65,objet
65,arbre
65,nord
65,oncle
65,rose
65,vin
65,garçon
65,pierre
65,habitude
65,passage
65,gauche
65,morceau
65,avis
65,direction
65,chambre
65,mur
65,fil
65,chien
65,science
65,machine
65,mer
65,preuve
65,faim
65,passion
65,horizon
65,vache
65,désir
65,cause
65,lune
65,rapport
65,jambe
66,science
66,rapport
66,lèvre
66,position
66,vin
66,direction
66,jeunesse
66,machine
66,cause
66,passage
66,table
66,soeur
66,page
66,nord
66,objet
66,chambre
66,genre
66,principe
66,habitude
66,preuve
66,passion
66,mari
66,arbre
66,mer
66,rose
66,masse
66,herbe
66,sens
66,flamme
66,pierre
66,larme
66,mur
66,question
66,oncle
66,garçon
66,fil
66,façon
66,vache
66,avis
66,rôle
66,doigt
66,acte
66,rayon
66,désir
66,début
66,appel
66,colline
66,jambe
66,peau
66,visage
66,chien
66,faim
66,école
66,horizon
66,lit
66,gauche
66,toit
66,morceau
66,enfant
66,jardin
66,lune
66,lutte
66,nord
66,mer
66,passage
66,école
66,machine
66,objet
66,position
66,désir
66,jardin
66,larme
66,preuve
66,faim
66,rôle
66,début
66,jambe
66,chambre
66,page
66,passion
66,lèvre
66,flamme
66,horizon
66,habitude
66,jeunesse
66,lit
66,mur
66,masse
66,pierre
66,question
66,arbre
66,sens
66,rose
66,principe
66,lutte
66,oncle
66,mari
66,direction
66,vache
66,lune
66,morceau
66,doigt
66,genre
66,soeur
66,vin
66,avis
66,acte
66,appel
66,peau
66,colline
66,chien
66,visage
66,rayon
66,table
66,gauche
66,herbe
66,toit
66,fil
66,science
66,cause
66,rapport
66,garçon
66,façon
66,enfant
67,enfant
67,morceau
67,rapport
67,mur
67,larme
67,masse
67,gauche
67,chien
67,table
67,rose
67,principe
67,oncle
67,lit
67,vin
67,vache
67,jambe
67,cause
67,colline
67,jardin
67,toit
67,objet
67,flamme
67,lutte
67,mari
67,sens
67,garçon
67,doigt
67,mer
67,chambre
67,avis
67,pierre
67,façon
67,question
67,preuve
67,direction
67,lune
67,lèvre
67,position
67,fil
67,acte
67,soeur
67,rayon
67,passion
67,nord
67,début
67,habitude
67,rôle
67,école
67,passage
67,faim
67,appel
67,arbre
67,genre
67,science
67,visage
67,peau
67,machine
67,horizon
67,herbe
67,jeunesse
67,désir
67,page
67,herbe
67,acte
67,peau
67,fil
67,vache
67,doigt
67,mari
67,rose
67,appel
67,jardin
67,science
67,garçon
67,lutte
67,larme
67,pierre
67,principe
67,soeur
67,objet
67,oncle
67,lune
67,table
67,visage
67,direction
67,masse
67,début
67,mur
67,habitude
67,cause
67,faim
67,rayon
67,sens
67,mer
67,preuve
67,enfant
67,école
67,lit
67,horizon
67,nord
67,page
67,arbre
67,colline
67,question
67,flamme
67,passion
67,position
67,avis
67,rôle
67,rapport
67,machine
67,chambre
67,genre
67,morceau
67,chien
67,lèvre
67,toit
67,gauche
67,passage
67,jambe
67,vin
67,désir
67,façon
67,jeunesse
68,question
68,lune
68,façon
68,horizon
68,position
68,objet
68,vin
68,acte
68,début
68,jardin
68,preuve
68,mer
68,chien
68,direction
68,rayon
68,rapport
68,peau
68,jeunesse
68,table
68,visage
68,habitude
68,herbe
68,lutte
68,lit
68,passion
68,rose
68,mur
68,cause
68,garçon
68,mari
68,arbre
68,pierre
68,désir
68,larme
68,colline
68,page
68,flamme
68,toit
68,passage
68,vache
68,appel
68,morceau
68,sens
68,avis
68,fil
68,principe
68,oncle
68,rôle
68,jambe
68,soeur
68,masse
68,enfant
68,doigt
68,faim
68,école
68,genre
68,gauche
68,science
68,lèvre
68,machine
68,chambre
68,nord
68,lèvre
68,colline
68,lutte
68,peau
68,garçon
68,page
68,larme
68,gauche
68,table
68,acte
68,flamme
68,avis
68,désir
68,pierre
68,lune
68,direction
68,fil
68,vache
68,jardin
68,sens
68,faim
68,visage
68,chambre
68,toit
68,doigt
68,appel
68,rôle
68,mur
68,mer
68,passage
68,début
68,rose
68,arbre
68,rayon
68,jambe
68,lit
68,façon
68,jeunesse
68,objet
68,machine
68,nord
68,principe
68,habitude
68,morceau
68,oncle
68,vin
68,horizon
68,enfant
68,soeur
68,herbe
68,chien
68,passion
68,masse
68,science
68,position
68,genre
68,cause
68,rapport
68,preuve
68,question
68,mari
68,école
69,arbre
69,herbe
69,lutte
69,habitude
69,passion
69,début
69,principe
69,vache
69,rayon
69,jardin
69,désir
69,rose
69,mer
69,jambe
69,colline
69,table
69,appel
69,fil
69,vin
69,page
69,chambre
69,façon
69,horizon
69,gauche
69,rôle
69,cause
69,oncle
69,nord
69,mari
69,chien
69,visage
69,morceau
69,larme
69,flamme
69,avis
69,garçon
69,acte
69,mur
69,rapport
69,enfant
69,question
69,jeunesse
69,soeur
69,passage
69,genre
69,direction
69,école
69,lit
69,lèvre
69,masse
69,toit
69,objet
69,lune
69,pierre
69,faim
69,position
69,preuve
69,science
69,sens
69,machine
69,peau
69,doigt
69,jambe
69,doigt
69,garçon
69,lutte
69,page
69,gauche
69,principe
69,machine
69,soeur
69,flamme
69,question
69,lune
69,rapport
69,lit
69,vin
69,pierre
69,vache
69,masse
69,morceau
69,oncle
69,sens
69,mari
69,herbe
69,fil
69,façon
69,mer
69,direction
69,cause
69,larme
69,arbre
69,colline
69,position
69,école
69,passage
69,nord
69,faim
69,rayon
69,acte
69,mur
69,enfant
69,genre
69,peau
69,lèvre
69,horizon
69,jardin
69,preuve
69,chambre
69,rôle
69,début
69,jeunesse
69,table
69,chien
69,habitude
69,science
69,rose
69,passion
69,avis
69,toit
69,visage
69,objet
69,appel
69,désir
70,lèvre
70,position
70,garçon
70,oncle
70,école
70,soeur
70,principe
70,jardin
70,genre
70,façon
70,avis
70,science
70,rapport
70,cause
70,rayon
70,herbe
70,page
70,jambe
70,question
70,rose
70,fil
70,morceau
70,colline
70,gauche
70,début
70,preuve
70,vin
70,masse
70,flamme
70,acte
70,visage
70,chien
70,mari
70,nord
70,jeunesse
70,direction
70,passion
70,passage
70,chambre
70,pierre
70,mur
70,doigt
70,vache
70,peau
70,désir
70,habitude
70,lune
70,objet
70,appel
70,mer
70,lutte
70,machine
70,toit
70,table
70,enfant
70,horizon
70,arbre
70,faim
70,lit
70,rôle
70,sens
70,larme
70,enfant
70,jambe
70,appel
70,lune
70,science
70,toit
70,doigt
70,fil
70,machine
70,nord
70,objet
70,oncle
70,cause
70,direction
70,garçon
70,flamme
70,acte
70,lèvre
70,page
70,gauche
70,passion
70,sens
70,rayon
70,position
70,vin
70,mur
70,rôle
70,pierre
70,lit
70,table
70,jardin
70,question
70,rapport
70,morceau
70,passage
70,habitude
70,preuve
70,mari
70,vache
70,faim
70,façon
70,horizon
70,colline
70,début
70,arbre
70,rose
70,jeunesse
70,lutte
70,peau
70,principe
70,chien
70,masse
70,larme
70,visage
70,genre
70,soeur
70,avis
70,école
70,chambre
70,désir
70,mer
70,herbe
71,début
71,vin
71,garçon
71,mer
71,lit
71,page
71,oncle
71,vache
71,larme
71,science
71,rapport
71,mari
71,arbre
71,peau
71,horizon
71,jeunesse
71,principe
71,direction
71,pierre
71,objet
71,acte
71,gauche
71,désir
71,façon
71,lèvre
71,enfant
71,masse
71,appel
71,mur
71,jardin
71,habitude
71,jambe
71,école
71,fil
71,colline
71,genre
71,lutte
71,nord
71,passion
71,preuve
71,morceau
71,position
71,chien
71,flamme
71,doigt
71,chambre
71,machine
71,lune
71,visage
71,toit
71,question
71,avis
71,rose
71,herbe
71,passage
71,rayon
71,rôle
71,table
71,cause
71,faim
71,sens
71,soeur
71,acte
71,question
71,jambe
71,herbe
71,lit
71,flamme
71,science
71,école
71,oncle
71,passage
71,façon
71,visage
71,jardin
71,doigt
71,colline
71,toit
71,chambre
71,avis
71,position
71,machine
71,lutte
71,lune
71,vin
71,page
71,mari
71,masse
71,cause
71,habitude
71,début
71,nord
71,lèvre
71,chien
71,peau
71,rayon
71,morceau
71,principe
71,genre
71,passion
71,rapport
71,appel
71,horizon
71,gauche
71,soeur
71,table
71,objet
71,enfant
71,sens
71,jeunesse
71,preuve
71,garçon
71,larme
71,mur
71,rôle
71,rose
71,pierre
71,faim
71,mer
71,direction
71,vache
71,désir
71,arbre
71,fil
72,acte
72,passion
72,mer
72,lutte
72,habitude
72,pierre
72,nord
72,objet
72,direction
72,rose
72,désir
72,table
72,faim
72,toit
72,école
72,oncle
72,arbre
72,gauche
72,science
72,principe
72,herbe
72,mur
72,lune
72,rôle
72,horizon
72,cause
72,appel
72,lit
72,avis
72,doigt
72,vin
72,preuve
72,position
72,façon
72,lèvre
72,vache
72,visage
72,machine
72,question
72,colline
72,garçon
72,genre
72,fil
72,masse
72,sens
72,flamme
72,chambre
72,larme
72,jambe
72,passage
72,enfant
72,soeur
72,peau
72,rayon
72,mari
72,jardin
72,page
72,rapport
72,chien
72,morceau
72,début
72,jeunesse
72,flamme
72,preuve
72,début
72,objet
72,visage
72,vache
72,mur
72,passage
72,machine
72,peau
72,soeur
72,rayon
72,mari
72,chambre
72,lèvre
72,école
72,horizon
72,avis
72,garçon
72,passion
72,toit
72,rapport
72,doigt
72,arbre
72,début
72,vin
72,avis
72,jeunesse
72,jardin
72,rose
72,chien
72,mari
72,question
72,lune
72,mer
72,gauche
72,appel
72,position
72,acte
72,enfant
72,habitude
72,façon
72,doigt
72,pierre
72,passion
72,nord
72,jambe
72,cause
72,rapport
72,oncle
72,morceau
72,herbe
72,masse
72,machine
72,principe
72,table
72,sens
72,faim
72,école
72,science
72,lèvre
72,garçon
73,machine
73,page
73,visage
73,fil
73,début
73,lutte
73,principe
73,direction
73,preuve
73,table
73,école
73,colline
73,genre
73,chambre
73,position
73,larme
73,lèvre
73,habitude
73,désir
73,question
73,herbe
73,peau
73,arbre
73,pierre
73,science
73,acte
73,mer
73,façon
73,jambe
73,doigt
73,cause
73,flamme
73,rose
73,mur
73,lit
73,sens
73,soeur
73,faim
73,oncle
73,garçon
73,gauche
73,mari
73,morceau
73,masse
73,lune
73,jardin
73,chien
73,toit
73,objet
73,passion
73,vache
73,avis
73,rapport
73,vin
73,rôle
73,horizon
73,jeunesse
73,rayon
73,passage
73,enfant
73,appel
73,nord
73,objet
73,oncle
73,désir
73,pierre
73,garçon
73,jeunesse
73,arbre
73,passion
73,lutte
73,chien
73,jardin
73,genre
73,flamme
73,visage
73,lune
73,soeur
73,chambre
73,machine
73,cause
73,peau
73,avis
73,rapport
73,école
73,début
73,façon
73,mer
73,larme
73,rose
73,principe
73,enfant
73,jambe
73,vache
73,question
73,morceau
73,direction
73,rayon
73,sens
73,masse
73,page
73,preuve
73,science
73,nord
73,passage
73,rôle
73,faim
73,acte
73,lèvre
73,gauche
73,fil
73,colline
73,toit
73,mur
73,doigt
73,herbe
73,vin
73,position
73,lit
73,appel
73,mari
73,table
73,horizon
73,habitude
74,lèvre
74,mur
74,fil
74,genre
74,chambre
74,école
74,larme
74,mari
74,pierre
74,masse
74,façon
74,nord
74,jardin
74,lit
74,oncle
74,peau
74,passion
74,doigt
74,passage
74,vache
74,horizon
74,acte
74,sens
74,flamme
74,machine
74,rose
74,cause
74,rapport
74,appel
74,table
74,science
74,rôle
74,début
74,avis
74,preuve
74,désir
74,page
74,vin
74,lutte
74,jeunesse
74,principe
74,chien
74,arbre
74,mer
74,objet
74,habitude
74,enfant
74,soeur
74,faim
74,toit
74,direction
74,question
74,lune
74,colline
74,garçon
74,rayon
74,herbe
74,position
74,jambe
74,gauche
74,morceau
74,visage
74,toit
74,page
74,preuve
74,larme
74,rôle
74,jambe
74,passage
74,vin
74,pierre
74,jardin
74,principe
74,lutte
74,lune
74,rayon
74,science
74,machine
74,doigt
74,désir
74,avis
74,chambre
74,chien
74,herbe
74,nord
74,peau
74,sens
74,objet
74,rapport
74,soeur
74,direction
74,début
74,lit
74,oncle
74,appel
74,flamme
74,rose
74,lèvre
74,masse
74,morceau
74,mur
74,fil
74,position
74,genre
74,jeunesse
74,mari
74,garçon
74,arbre
74,habitude
74,vache
74,façon
74,acte
74,faim
74,enfant
74,question
74,table
74,cause
74,horizon
74,colline
74,école
74,passion
74,gauche
74,mer
74,visage
75,doigt
75,mur
75,table
75,visage
75,habitude
75,oncle
75,passion
75,chien
75,direction
75,larme
75,avis
75,mari
75,désir
75,colline
75,lèvre
75,sens
75,masse
75,morceau
75,machine
75,objet
75,herbe
75,rôle
75,façon
75,soeur
75,chambre
75,question
75,position
75,nord
75,fil
75,acte
75,preuve
75,page
75,lune
75,principe
75,début
75,lutte
75,cause
75,pierre
75,rose
75,lit
75,peau
75,gauche
75,arbre
75,mer
75,école
75,rayon
75,vache
75,science
75,flamme
75,horizon
75,faim
75,enfant
75,jardin
75,jambe
75,vin
75,genre
75,appel
75,toit
75,passage
75,garçon
75,jeunesse
75,rapport
75,mari
75,mur
75,acte
75,lit
75,jambe
75,école
75,façon
75,désir
75,lune
75,morceau
75,oncle
75,fil
75,mari
75,vache
75,mur
75,machine
75,désir
75,visage
75,rôle
75,acte
75,herbe
75,garçon
75,question
75,passage
75,toit
75,cause
75,gauche
75,larme
75,mer
75,masse
75,morceau
75,soeur
75,page
75,lune
75,oncle
75,chien
75,appel
75,pierre
75,lutte
75,rayon
75,avis
75,genre
75,colline
75,début
75,passion
75,faim
75,jardin
75,nord
75,table
75,jambe
75,fil
75,sens
75,direction
75,preuve
75,objet
75,façon
75,flamme
75,science
75,rose
75,principe
75,habitude
75,lit
76,appel
76,nord
76,façon
76,colline
76,enfant
76,larme
76,habitude
76,jardin
76,lutte
76,école
76,mur
76,lit
76,désir
76,peau
76,preuve
76,mari
76,table
76,vache
76,garçon
76,rose
76,direction
76,objet
76,arbre
76,chien
76,gauche
76,faim
76,passage
76,rapport
76,herbe
76,soeur
76,masse
76,rôle
76,cause
76,sens
76,doigt
76,position
76,oncle
76,mer
76,acte
76,début
76,lèvre
76,vin
76,chambre
76,passion
76,morceau
76,horizon
76,pierre
76,avis
76,rayon
76,genre
76,visage
76,question
76,principe
76,jeunesse
76,flamme
76,science
76,toit
76,machine
76,jambe
76,page
76,lune
76,fil
76,jeunesse
76,passion
76,flamme
76,rôle
76,herbe
76,doigt
76,vache
76,machine
76,chien
76,passage
76,lune
76,rayon
76,horizon
76,faim
76,enfant
76,cause
76,fil
76,rapport
76,mari
76,table
76,visage
76,soeur
76,acte
76,nord
76,mur
76,école
76,preuve
76,objet
76,vin
76,mer
76,question
76,peau
76,début
76,arbre
76,jambe
76,sens
76,appel
76,morceau
76,direction
76,lutte
76,avis
76,masse
76,chambre
76,garçon
76,désir
76,toit
76,genre
76,rose
76,jardin
76,lit
76,lèvre
76,colline
76,page
76,gauche
76,larme
76,science
76,pierre
76,oncle
76,habitude
76,principe
76,position
76,façon
77,jambe
77,page
77,vache
77,herbe
77,jeunesse
77,désir
77,direction
77,passage
77,larme
77,rapport
77,arbre
77,nord
77,gauche
77,enfant
77,machine
77,toit
77,mur
77,avis
77,rôle
77,question
77,lit
77,lune
77,habitude
77,vin
77,oncle
77,genre
77,sens
77,garçon
77,pierre
77,table
77,colline
77,faim
77,appel
77,doigt
77,chien
77,morceau
77,lutte
77,cause
77,acte
77,science
77,visage
77,principe
77,fil
77,objet
77,rayon
77,rose
77,horizon
77,passion
77,école
77,peau
77,soeur
77,début
77,chambre
77,masse
77,mari
77,jardin
77,position
77,preuve
77,flamme
77,façon
77,mer
77,lèvre
77,habitude
77,faim
77,début
77,oncle
77,école
77,vache
77,nord
77,horizon
77,chambre
77,doigt
77,mari
77,garçon
77,morceau
77,rapport
77,vin
77,peau
77,cause
77,herbe
77,question
77,position
77,table
77,façon
77,lutte
77,jardin
77,pierre
77,science
77,principe
77,machine
77,preuve
77,enfant
77,passion
77,flamme
77,rayon
77,acte
77,rose
77,genre
77,masse
77,avis
77,toit
77,page
77,lèvre
77,direction
77,arbre
77,gauche
77,désir
77,mer
77,jambe
77,passage
77,lit
77,jeunesse
77,lune
77,appel
77,colline
77,chien
77,rôle
77,larme
77,soeur
77,visage
77,objet
77,mur
77,sens
77,fil
78,façon
78,doigt
78,rose
78,chambre
78,colline
78,jardin
78,appel
78,passage
78,morceau
78,visage
78,lutte
78,passion
78,objet
78,vin
78,désir
78,chien
78,table
78,genre
78,fil
78,soeur
78,vache
78,masse
78,acte
78,lune
78,début
78,mari
78,gauche
78,larme
78,habitude
78,faim
78,herbe
78,mur
78,école
78,principe
78,cause
78,lit
78,peau
78,lèvre
78,preuve
78,flamme
78,rapport
78,rôle
78,machine
78,avis
78,oncle
78,jambe
78,question
78,rayon
78,pierre
78,sens
78,direction
78,science
78,enfant
78,nord
78,position
78,toit
78,page
78,horizon
78,garçon
78,arbre
78,mer
78,jeunesse
78,visage
78,herbe
78,page
78,toit
78,rapport
78,jambe
78,science
78,oncle
78,chien
78,principe
78,peau
78,nord
78,lutte
78,faim
78,passion
78,question
78,enfant
78,chambre
78,façon
78,masse
78,pierre
78,genre
78,appel
78,vache
78,lèvre
78,école
78,objet
78,sens
78,habitude
78,avis
78,jeunesse
78,arbre
78,garçon
78,preuve
78,lune
78,table
78,jardin
78,vin
78,fil
78,mur
78,acte
78,doigt
78,soeur
78,gauche
78,larme
78,flamme
78,lit
78,rayon
78,rôle
78,rose
78,cause
78,passage
78,horizon
78,direction
78,position
78,machine
78,morceau
78,colline
78,mer
78,désir
78,début
78,mari
79,direction
79,colline
79,faim
79,question
79,rayon
79,passion
79,vache
79,lutte
79,nord
79,appel
79,visage
79,mur
79,science
79,mari
79,jeunesse
79,lune
79,position
79,toit
79,enfant
79,vin
79,machine
79,acte
79,désir
79,garçon
79,doigt
79,horizon
79,masse
79,début
79,rôle
79,chambre
79,école
79,gauche
79,oncle
79,soeur
79,genre
79,table
79,page
79,objet
79,lèvre
79,jardin
79,lit
79,sens
79,rose
79,cause
79,preuve
79,pierre
79,façon
79,peau
79,arbre
79,morceau
79,avis
79,chien
79,fil
79,rapport
79,flamme
79,jambe
79,principe
79,passage
79,larme
79,herbe
79,mer
79,habitude
79,lutte
79,garçon
79,larme
79,morceau
79,mer
79,passage
79,chien
79,gauche
79,faim
79,direction
79,cause
79,rapport
79,objet
79,horizon
79,début
79,vin
79,page
79,nord
79,lit
79,oncle
79,question
79,chambre
79,enfant
79,fil
79,école
79,machine
79,passion
79,mur
79,désir
79,toit
79,sens
79,jambe
79,peau
79,acte
79,habitude
79,colline
79,lèvre
79,position
79,pierre
79,table
79,soeur
79,lune
79,jardin
79,rose
79,avis
79,genre
79,façon
79,herbe
79,principe
79,mari
79,visage
79,rôle
79,vache
79,jeunesse
79,flamme
79,science
79,appel
79,masse
79,arbre
79,doigt
79,rayon
79,preuve
80,doigt
80,question
80,appel
80,rose
80,vache
80,flamme
80,pierre
80,genre
80,avis
80,habitude
80,jeunesse
80,chien
80,jambe
80,page
80,chambre
80,acte
80,peau
80,lutte
80,mari
80,science
80,cause
80,horizon
80,table
80,colline
80,toit
80,fil
80,école
80,mur
80,désir
80,arbre
80,enfant
80,début
80,larme
80,lèvre
80,masse
80,passion
80,objet
80,principe
80,gauche
80,façon
80,garçon
80,direction
80,mer
80,passage
80,machine
80,herbe
80,nord
80,rapport
80,jardin
80,rôle
80,visage
80,rayon
80,lune
80,soeur
80,sens
80,faim
80,lit
80,vin
80,position
80,morceau
80,oncle
80,preuve
80,enfant
80,table
80,façon
80,mari
80,passage
80,mur
80,jambe
80,science
80,morceau
80,larme
80,début
80,toit
80,sens
80,preuve
80,position
80,colline
80,avis
80,rôle
80,lèvre
80,nord
80,arbre
80,soeur
80,visage
80,rose
80,peau
80,objet
80,passion
80,désir
80,chambre
80,mer
80,acte
80,faim
80,jardin
80,habitude
80,genre
80,oncle
80,horizon
80,lune
80,gauche
80,lutte
80,doigt
80,machine
80,question
80,vin
80,page
80,garçon
80,principe
80,lit
80,fil
80,rayon
80,cause
80,direction
80,vache
80,pierre
80,herbe
80,masse
80,appel
80,chien
80,jeunesse
80,flamme
80,école
80,rapport
81,nord
81,principe
81,doigt
81,chambre
81,genre
81,visage
81,sens
81,oncle
81,vin
81,masse
81,faim
81,colline
81,passage
81,désir
81,cause
81,chien
81,peau
81,direction
81,rôle
81,horizon
81,larme
81,morceau
81,garçon
81,preuve
81,mur
81,herbe
81,enfant
81,mer
81,fil
81,machine
81,table
81,vache
81,lèvre
81,école
81,flamme
81,soeur
81,science
81,lutte
81,gauche
81,jeunesse
81,habitude
81,rapport
81,rose
81,arbre
81,avis
81,page
81,lune
81,pierre
81,début
81,jardin
81,lit
81,question
81,mari
81,position
81,passion
81,objet
81,jambe
81,acte
81,rayon
81,façon
81,toit
81,appel
81,rapport
81,visage
81,lune
81,pierre
81,genre
81,oncle
81,science
81,jambe
81,question
81,toit
81,masse
81,début
81,table
81,mer
81,chien
81,objet
81,lèvre
81,morceau
81,enfant
81,lit
81,page
81,mur
81,école
81,rayon
81,passion
81,sens
81,nord
81,garçon
81,gauche
81,position
81,larme
81,preuve
81,désir
81,passage
81,façon
81,doigt
81,direction
81,chambre
81,jardin
81,horizon
81,jeunesse
81,soeur
81,herbe
81,colline
81,machine
81,cause
81,appel
81,fil
81,peau
81,avis
81,vin
81,arbre
81,mari
81,rôle
81,rose
81,acte
81,faim
81,habitude
81,principe
81,vache
81,lutte
81,flamme
82,mari
82,enfant
82,question
82,passion
82,flamme
82,jambe
82,soeur
82,visage
82,façon
82,lit
82,principe
82,page
82,chien
82,objet
82,désir
82,rayon
82,cause
82,arbre
82,lune
82,école
82,oncle
82,rose
82,sens
82,science
82,garçon
82,passage
82,masse
82,début
82,jeunesse
82,nord
82,lèvre
82,rapport
82,vache
82,herbe
82,doigt
82,habitude
82,direction
82,avis
82,larme
82,jardin
82,mur
82,table
82,colline
82,machine
82,genre
82,preuve
82,morceau
82,appel
82,toit
82,faim
82,chambre
82,horizon
82,gauche
82,peau
82,fil
82,pierre
82,acte
82,rôle
82,mer
82,vin
82,position
82,lutte
82,rôle
82,chambre
82,désir
82,rose
82,horizon
82,herbe
82,lit
82,lune
82,gauche
82,cause
82,morceau
82,visage
82,façon
82,masse
82,doigt
82,mari
82,genre
82,position
82,oncle
82,arbre
82,passage
82,table
82,peau
82,toit
82,objet
82,page
82,larme
82,machine
82,sens
82,acte
82,mer
82,pierre
82,rapport
82,appel
82,jardin
82,chien
82,flamme
82,question
82,fil
82,début
82,nord
82,jeunesse
82,jambe
82,direction
82,avis
82,enfant
82,principe
82,science
82,vache
82,lutte
82,vin
82,mur
82,colline
82,rayon
82,passion
82,soeur
82,preuve
82,faim
82,lèvre
82,école
82,habitude
82,garçon
83,rapport
83,acte
83,appel
83,début
83,science
83,toit
83,sens
83,principe
83,façon
83,passage
83,jardin
83,rayon
83,chambre
83,gauche
83,objet
83,jeunesse
83,table
83,colline
83,mur
83,nord
83,rose
83,preuve
83,lutte
83,fil
83,pierre
83,arbre
83,oncle
83,avis
83,masse
83,rôle
83,enfant
83,page
83,machine
83,position
83,vache
83,direction
83,passion
83,vin
83,larme
83,cause
83,lit
83,désir
83,doigt
83,flamme
83,garçon
83,faim
83,visage
83,genre
83,école
83,question
83,mari
83,soeur
83,lèvre
83,habitude
83,jambe
83,peau
83,mer
83,horizon
83,herbe
83,chien
83,lune
83,morceau
83,désir
83,herbe
83,avis
83,vin
83,rayon
83,arbre
83,peau
83,sens
83,lèvre
83,jardin
83,flamme
83,appel
83,masse
83,acte
83,doigt
83,cause
83,garçon
83,début
83,fil
83,rapport
83,chien
83,colline
83,oncle
83,horizon
83,pierre
83,faim
83,genre
83,nord
83,enfant
83,morceau
83,machine
83,chambre
83,habitude
83,mer
83,direction
83,mur
83,mari
83,école
83,lit
83,question
83,passion
83,jambe
83,table
83,soeur
83,principe
83,lune
83,objet
83,page
83,rose
83,preuve
83,position
83,gauche
83,jeunesse
83,visage
83,larme
83,façon
83,science
83,lutte
83,passage
83,toit
83,rôle
83,vache
84,lune
84,vache
84,morceau
84,mer
84,faim
84,mur
84,fil
84,jambe
84,désir
84,science
84,rôle
84,soeur
84,jeunesse
84,page
84,horizon
84,direction
84,début
84,passion
84,nord
84,doigt
84,position
84,cause
84,lit
84,arbre
84,peau
84,avis
84,gauche
84,passage
84,garçon
84,habitude
84,herbe
84,sens
84,oncle
84,rapport
84,question
84,façon
84,flamme
84,chien
84,visage
84,colline
84,vin
84,lèvre
84,chambre
84,pierre
84,appel
84,machine
84,acte
84,rayon
84,école
84,masse
84,principe
84,jardin
84,mari
84,table
84,toit
84,genre
84,enfant
84,larme
84,objet
84,preuve
84,rose
84,lutte
84,toit
84,vache
84,rôle
84,doigt
84,école
84,rose
84,soeur
84,lit
84,rayon
84,appel
84,désir
84,passion
84,rapport
84,lèvre
84,lune
84,pierre
84,façon
84,masse
84,herbe
84,visage
84,horizon
84,nord
84,lutte
84,machine
84,passage
84,oncle
84,page
84,fil
84,larme
84,flamme
84,avis
84,science
84,jardin
84,mur
84,position
84,chambre
84,enfant
84,direction
84,arbre
84,genre
84,morceau
84,mari
84,début
84,jambe
84,question
84,table
84,cause
84,objet
84,colline
84,chien
84,garçon
84,vin
84,gauche
84,acte
84,faim
84,principe
84,sens
84,mer
84,peau
84,habitude
84,preuve
84,jeunesse
85,preuve
85,mer
85,fil
85,jambe
85,enfant
85,sens
85,passion
85,question
85,masse
85,oncle
85,herbe
85,mur
85,rose
85,lèvre
85,début
85,flamme
85,visage
85,chambre
85,faim
85,jeunesse
85,cause
85,acte
85,habitude
85,désir
85,chien
85,principe
85,genre
85,morceau
85,larme
85,façon
85,rapport
85,peau
85,toit
85,objet
85,rayon
85,avis
85,pierre
85,science
85,passage
85,position
85,rôle
85,gauche
85,nord
85,vin
85,appel
85,horizon
85,soeur
85,garçon
85,machine
85,lutte
85,arbre
85,mari
85,table
85,direction
85,colline
85,lit
85,vache
85,lune
85,école
85,doigt
85,page
85,jardin
85,façon
85,toit
85,mur
85,faim
85,lèvre
85,colline
85,avis
85,rose
85,flamme
85,sens
85,mari
85,objet
85,principe
85,page
85,pierre
85,jambe
85,rôle
85,rayon
85,rapport
85,machine
85,science
85,école
85,chambre
85,lune
85,fil
85,preuve
85,masse
85,garçon
85,désir
85,soeur
85,morceau
85,mer
