id_participant,cues,responses,likeability,originality,adequacy,frequencyCreaFlexFirst,frequencyCreaFlexDist,RT_answer,condition,unique_creaflexFirst,unique_creaflexDist,frequency_dictaverf
36,jeunesse,âge,39.0,11.0,99.0,0.020833333333333332,0.0,0.896140100001503,1,0,1,0.0
36,table,chaise,8.0,26.0,100.0,0.625,0.0,1.0694610000009561,1,0,1,0.44592
36,rapport,relation,nan,nan,nan,0.03125,0.020833333333333332,0.8794928000006621,1,0,0,0.043478
36,avis,opinion,nan,nan,nan,0.28125,0.0625,0.7752215000000433,1,0,0,0.41006
36,flamme,feu,22.0,1.0,100.0,0.71875,0.0,0.42372489999979734,1,0,1,0.68702
36,nord,sud,31.0,1.0,100.0,0.8333333333333334,0.020833333333333332,0.22795380000025034,1,0,0,0.69231
36,rose,fleur,nan,nan,nan,0.40625,0.020833333333333332,0.7229204000013851,1,0,0,0.367672
36,principe,idéal,nan,nan,nan,0.0,0.0,2.2470106999990094,1,1,1,0.009634
36,lit,édredon,nan,nan,nan,0.0,0.0,0.5220544999992853,1,1,1,0.0
36,soeur,frère,21.0,1.0,100.0,0.7916666666666666,0.010416666666666666,0.47229519999928016,1,0,0,0.63826
36,oncle,tante,16.0,1.0,100.0,0.7395833333333334,0.020833333333333332,0.5254717999996501,1,0,0,0.69057
36,fil,rasoir,63.0,75.0,100.0,0.03125,0.03125,0.522885899999892,1,0,0,0.018587
36,chambre,lit,27.0,4.0,93.0,0.4479166666666667,0.010416666666666666,0.34949070000038773,1,0,0,0.40719
36,appel,montagne,nan,nan,nan,0.0,0.0,1.1549386999995477,1,1,1,0.0
36,école,élève,nan,nan,nan,0.041666666666666664,0.0,1.3677526000010403,1,0,1,0.02243
36,objet,truc,40.0,16.0,62.0,0.041666666666666664,0.0,0.8316405999994458,1,0,1,0.056311
36,visage,yeux,52.0,68.0,87.0,0.11458333333333333,0.010416666666666666,2.2553846999999223,1,0,0,0.11066
36,colline,mont,42.0,32.0,100.0,0.03125,0.010416666666666666,0.9069233000009262,1,0,0,0.066398
36,vin,boisson,nan,nan,nan,0.041666666666666664,0.010416666666666666,0.7990513000004285,1,0,0,0.023952
36,habitude,,nan,nan,nan,0.0,0.0,10.01630169999953,1,1,1,0.0
36,pierre,caillou,3.0,7.0,100.0,0.19791666666666666,0.020833333333333332,0.7988167999992584,1,0,0,0.18476
36,enfant,jeune,nan,nan,nan,0.03125,0.020833333333333332,0.5617002999988472,1,0,0,0.055028
36,faim,soif,22.0,1.0,100.0,0.2604166666666667,0.020833333333333332,0.8710299999984272,1,0,0,0.2551
36,chien,chat,23.0,1.0,100.0,0.6875,0.020833333333333332,0.5526256000011927,1,0,0,0.71091
36,façon,manière,20.0,17.0,90.0,0.5416666666666666,0.14583333333333334,0.43849650000083784,1,0,0,0.62722
36,question,réponse,nan,nan,nan,0.8020833333333334,0.0625,0.5845277999997052,1,0,0,0.71933
36,jardin,potager,51.0,26.0,94.0,0.03125,0.020833333333333332,0.49635719999969297,1,0,0,0.028283
36,peau,épiderme,nan,nan,nan,0.041666666666666664,0.010416666666666666,1.4033075999996072,1,0,0,0.083333
36,rayon,diamètre,nan,nan,nan,0.125,0.03125,0.9220411999995122,1,0,0,0.040892
36,horizon,ligne,65.0,77.0,100.0,0.052083333333333336,0.020833333333333332,0.7684852999991563,1,0,0,0.11
36,mur,parpaing,46.0,67.0,83.0,0.0,0.0,1.5120810000007623,1,1,1,0.003854
36,mari,femme,16.0,1.0,100.0,0.71875,0.010416666666666666,0.4497594999993453,1,0,0,0.64833
36,gauche,droite,nan,nan,nan,0.8958333333333334,0.010416666666666666,0.5722985000011249,1,0,0,0.73482
36,oncle,parrain,53.0,77.0,53.0,0.0,0.052083333333333336,7.208603799999764,2,1,0,0.00566
36,sens,sixième,nan,nan,nan,0.0,0.020833333333333332,7.896159800000532,2,1,0,0.011215
36,question,quête,nan,nan,nan,0.0,0.0,7.056780099999742,2,1,1,0.0
36,machine,artificiel,nan,nan,nan,0.0,0.020833333333333332,13.35800510000081,2,1,0,0.0
36,table,loi,78.0,80.0,85.0,0.0,0.0,7.204598799999076,2,1,1,0.0
36,colline,vallon,54.0,57.0,98.0,0.0,0.020833333333333332,8.472434500001327,2,1,0,0.012072
36,désir,souffle,73.0,95.0,57.0,0.0,0.0,7.70782010000039,2,1,1,0.0
36,habitude,monotonie,nan,nan,nan,0.0,0.010416666666666666,11.793794799999887,2,1,0,0.016636
36,appel,soulèvement,nan,nan,nan,0.0,0.0,17.00117119999959,2,1,1,0.0
36,science,paradigme,nan,nan,nan,0.0,0.0,7.83538100000078,2,1,1,0.0
36,mer,horizon,nan,nan,nan,0.0,0.010416666666666666,15.875214300000152,2,1,0,0.004073
36,doigt,soupçon,88.0,90.0,64.0,0.0,0.0,16.7210369000004,2,1,1,0.0
36,mur,chute,70.0,77.0,100.0,0.0,0.0,10.921551699999327,2,1,1,0.001927
36,garçon,genre,63.0,62.0,72.0,0.010416666666666666,0.052083333333333336,11.234538000000612,2,0,0,0.00202
36,fil,destin,87.0,73.0,100.0,0.0,0.010416666666666666,9.208882999999332,2,1,0,0.0
36,pierre,église,79.0,83.0,85.0,0.0,0.020833333333333332,5.521857499999896,2,1,0,0.011429
36,horizon,aube,93.0,95.0,59.0,0.0,0.0,6.869447700000819,2,1,1,0.002
36,page,,nan,nan,nan,0.0,0.0,20.015761499998916,2,1,1,0.0
36,lèvre,baiser,65.0,67.0,89.0,0.020833333333333332,0.020833333333333332,7.890768600000229,2,0,0,0.093156
36,rose,nom,nan,nan,nan,0.0,0.010416666666666666,3.233115800001542,2,1,0,0.010101
36,objet,sujet,78.0,59.0,100.0,0.020833333333333332,0.052083333333333336,8.050229899999977,2,0,0,0.048544
36,larme,mélancolie,nan,nan,nan,0.0,0.0,4.5409693000001425,2,1,1,0.0
36,lune,sorcellerie,nan,nan,nan,0.0,0.0,10.294405699998606,2,1,1,0.0
36,soeur,lien,58.0,79.0,54.0,0.020833333333333332,0.03125,14.70275650000076,2,0,0,0.013258
36,mari,noeud,60.0,99.0,51.0,0.0,0.0,19.649333400000614,2,1,1,0.0
36,école,,nan,nan,nan,0.0,0.0,20.01597699999911,2,1,1,0.0
36,acte,théâtre,46.0,51.0,98.0,0.28125,0.13541666666666666,12.952962299999854,2,0,0,0.19275
36,arbre,vie,79.0,91.0,92.0,0.0,0.08333333333333333,6.366682699999728,2,1,0,0.031311
36,vache,campagne,51.0,53.0,87.0,0.010416666666666666,0.0,8.114558700000998,2,0,1,0.015385
36,chambre,logis,57.0,77.0,88.0,0.0,0.0,5.221899100000883,2,1,1,0.0
36,principe,commencement,nan,nan,nan,0.0,0.010416666666666666,12.697863899998993,2,1,0,0.0
36,herbe,germination,nan,nan,nan,0.0,0.0,10.806998899999599,2,1,1,0.0
36,jambe,athlétisme,nan,nan,nan,0.0,0.0,12.865311499999734,2,1,1,0.0
36,rayon,miel,nan,nan,nan,0.03125,0.03125,17.831900200000746,2,0,0,0.0
36,visage,humain,55.0,71.0,87.0,0.0,0.0,12.788475599998492,2,1,1,0.012072
36,lutte,finale,94.0,92.0,70.0,0.0,0.0,15.668319200000042,2,1,1,0.017375
36,passion,coeur,53.0,63.0,92.0,0.010416666666666666,0.0,7.333840700001019,2,0,1,0.001887
36,lit,,nan,nan,nan,0.0,0.0,20.01587699999982,2,1,1,0.0
36,jeunesse,fougue,64.0,75.0,79.0,0.010416666666666666,0.03125,7.180726700000378,2,0,0,0.006
36,preuve,justice,nan,nan,nan,0.010416666666666666,0.010416666666666666,12.46430109999892,2,0,0,0.025794
36,flamme,passion,70.0,69.0,100.0,0.020833333333333332,0.052083333333333336,7.41055520000009,2,0,0,0.001908
36,rôle,visage,nan,nan,nan,0.0,0.0,13.3655404000001,2,1,1,-1.0
36,vin,côteaux,nan,nan,nan,0.0,0.0,11.33331519999956,2,1,1,0.0
36,cause,juste,77.0,70.0,91.0,0.010416666666666666,0.010416666666666666,8.371191099999123,2,0,0,0.003976
36,position,hiérarchie,nan,nan,nan,0.0,0.010416666666666666,6.49947020000036,2,1,0,0.005976
36,morceau,choix,76.0,82.0,86.0,0.0,0.010416666666666666,10.879300599999624,2,1,0,0.003883
36,toit,,nan,nan,nan,0.0,0.0,20.015822899998966,2,1,1,0.0
36,avis,discutable,nan,nan,nan,0.0,0.0,9.068127500000628,2,1,1,0.0
36,nord,coron,92.0,96.0,63.0,0.0,0.0,12.261744000001272,2,1,1,0.0
36,passage,raccourci,53.0,78.0,74.0,0.0,0.0,16.436764399999447,2,1,1,0.001905
36,peau,caresse,nan,nan,nan,0.0,0.0,8.102884800000538,2,1,1,0.003876
36,masse,arme,63.0,82.0,87.0,0.010416666666666666,0.041666666666666664,11.912820599998668,2,0,0,0.004
36,genre,relatif,67.0,95.0,61.0,0.0,0.0,16.80704760000117,2,1,1,0.0
36,faim,banquet,56.0,51.0,93.0,0.0,0.0,10.976318099999844,2,1,1,0.0
36,début,prologue,79.0,92.0,94.0,0.0,0.010416666666666666,5.780415400000493,2,1,0,0.0
36,enfant,commencement,nan,nan,nan,0.0,0.020833333333333332,8.713177099998575,2,1,0,0.0
36,façon,contre,55.0,66.0,79.0,0.03125,0.03125,7.6039853999991465,2,0,0,0.003945
36,chien,ami,61.0,47.0,99.0,0.020833333333333332,0.041666666666666664,11.110464899998988,2,0,0,0.003636
36,jardin,français,75.0,76.0,91.0,0.0,0.0,5.739440100000138,2,1,1,0.0
36,rapport,,nan,nan,nan,0.0,0.0,20.015944700000546,2,1,1,0.0
36,direction,guide,79.0,81.0,80.0,0.0,0.0,4.406216299999869,2,1,1,0.0
36,gauche,maladresse,nan,nan,nan,0.0,0.010416666666666666,6.157905199999732,2,1,0,0.002024
37,rayon,x,nan,nan,nan,0.0,0.0,2.452326499973424,1,1,1,0.0
37,herbe,verte,nan,nan,nan,0.3541666666666667,0.010416666666666666,2.405085299978964,1,0,0,0.14507
37,sens,odorat,nan,nan,nan,0.07291666666666667,0.0,5.933564500010107,1,0,1,0.039252
37,début,fin,nan,nan,nan,0.875,0.041666666666666664,2.1680209999904037,1,0,0,0.759297
37,objet,toucher,nan,nan,nan,0.010416666666666666,0.0,4.538105299987365,1,0,1,0.0
37,gauche,droite,100.0,34.0,100.0,0.8958333333333334,0.010416666666666666,1.0858727000304498,1,0,0,0.73482
37,lèvre,bouche,nan,nan,nan,0.6875,0.0,2.1483143000514247,1,0,1,0.54373
37,direction,sens,nan,nan,nan,0.22916666666666666,0.020833333333333332,1.546442599967122,1,0,0,0.31062
37,mer,poisson,100.0,10.0,92.0,0.052083333333333336,0.010416666666666666,1.1817687999573536,1,0,0,0.014257
37,école,élève,1.0,4.0,90.0,0.041666666666666664,0.0,2.014795499970205,1,0,1,0.02243
37,désir,passion,1.0,71.0,79.0,0.08333333333333333,0.052083333333333336,1.5309491000371054,1,0,0,0.051335
37,chambre,lit,nan,nan,nan,0.4479166666666667,0.010416666666666666,1.635971499956213,1,0,0,0.40719
37,lune,ciel,100.0,17.0,100.0,0.020833333333333332,0.020833333333333332,0.5350710000493564,1,0,0,0.069903
37,mur,brique,81.0,10.0,79.0,0.2708333333333333,0.010416666666666666,6.949706899991725,1,0,0,0.15029
37,garçon,fille,nan,nan,nan,0.8229166666666666,0.0,1.1970503000193276,1,0,1,0.7616200000000001
37,toit,maison,nan,nan,nan,0.65625,0.020833333333333332,2.3579970999853685,1,0,0,0.62978
37,vache,lait,nan,nan,nan,0.5416666666666666,0.041666666666666664,1.0189420999959111,1,0,0,0.44231
37,rôle,acteur,nan,nan,nan,0.22916666666666666,0.08333333333333333,1.0624664999777451,1,0,0,-1.0
37,preuve,doute,100.0,79.0,100.0,0.010416666666666666,0.010416666666666666,2.5197510000434704,1,0,0,0.005952
37,genre,sexe,1.0,24.0,85.0,0.2604166666666667,0.020833333333333332,1.3573325999896042,1,0,0,0.097959
37,rose,flamant,97.0,100.0,100.0,0.010416666666666666,0.010416666666666666,4.457243100041524,1,0,0,0.0
37,habitude,rituel,100.0,64.0,100.0,0.0,0.010416666666666666,1.8374048999976367,1,1,0,0.009242
37,table,manger,nan,nan,nan,0.03125,0.041666666666666664,5.0331520000472665,1,0,0,0.11575
37,nord,sud,97.0,11.0,100.0,0.8333333333333334,0.020833333333333332,1.2854584000306204,1,0,0,0.69231
37,flamme,feu,1.0,13.0,100.0,0.71875,0.0,1.1317375999642536,1,0,1,0.68702
37,jardin,fleur,100.0,42.0,100.0,0.3333333333333333,0.0,1.4438876999774948,1,0,1,0.13939
37,faim,soif,100.0,56.0,80.0,0.2604166666666667,0.020833333333333332,1.052612199971918,1,0,0,0.2551
37,peau,corps,1.0,25.0,96.0,0.09375,0.0,1.4551040999940597,1,0,1,0.02907
37,oncle,tante,nan,nan,nan,0.7395833333333334,0.020833333333333332,0.6061709999921732,1,0,0,0.69057
37,morceau,pain,100.0,9.0,100.0,0.11458333333333333,0.010416666666666666,1.4087100999895483,1,0,0,0.087379
37,arbre,fruit,1.0,32.0,100.0,0.020833333333333332,0.0,1.7021961000282317,1,0,1,0.02544
37,passion,désir,100.0,100.0,100.0,0.041666666666666664,0.020833333333333332,1.5824257999775,1,0,0,0.018868
37,doigt,main,30.0,1.0,100.0,0.625,0.0,0.9423993999953382,1,0,1,0.56981
37,acte,manqué,100.0,100.0,100.0,0.07291666666666667,0.0625,2.751967100019101,1,0,0,0.032443
37,masse,poids,nan,nan,nan,0.46875,0.010416666666666666,1.2672709000180475,1,0,0,0.466
37,horizon,ciel,nan,nan,nan,0.125,0.0,1.2687120999908075,1,0,1,0.074
37,lutte,combat,21.0,31.0,100.0,0.34375,0.03125,1.0288949999958277,1,0,0,0.32432
37,avis,décision,23.0,50.0,63.0,0.020833333333333332,0.010416666666666666,5.517791999969631,1,0,0,0.0
37,mari,femme,100.0,1.0,100.0,0.71875,0.010416666666666666,0.5729725999990478,1,0,0,0.64833
37,lit,coucher,1.0,24.0,95.0,0.0,0.0,1.0224226000136696,1,1,1,0.018832
37,vin,raisin,75.0,71.0,100.0,0.10416666666666667,0.020833333333333332,1.1020020000287332,1,0,0,0.06986
37,question,réponse,nan,nan,nan,0.8020833333333334,0.0625,0.7973739000153728,1,0,0,0.71933
37,jeunesse,vieillesse,nan,nan,nan,0.20833333333333334,0.010416666666666666,2.853567700018175,1,0,0,0.264
37,pierre,feuille,100.0,97.0,93.0,0.1875,0.07291666666666667,1.8614369999850169,1,0,0,0.060953
37,larme,oeil,100.0,1.0,100.0,0.16666666666666666,0.010416666666666666,0.5734119000262581,1,0,0,0.096226
37,page,cahier,100.0,11.0,100.0,0.03125,0.0,0.7369829999515787,1,0,1,0.006198
37,façon,manière,28.0,8.0,93.0,0.5416666666666666,0.14583333333333334,1.533019999973476,1,0,0,0.62722
37,enfant,petit,nan,nan,nan,0.10416666666666667,0.041666666666666664,2.5611539999954402,1,0,0,0.098672
37,position,coucher,nan,nan,nan,0.0,0.0,4.6304352000006475,1,1,1,0.0
37,visage,yeux,nan,nan,nan,0.11458333333333333,0.010416666666666666,3.8742996999644674,1,0,0,0.11066
37,jambe,pied,1.0,9.0,100.0,0.375,0.010416666666666666,0.5824997000163421,1,0,0,0.24597
37,colline,montagne,nan,nan,nan,0.5208333333333334,0.010416666666666666,0.9210966000100598,1,0,0,0.42052
37,science,infuse,nan,nan,nan,0.0,0.020833333333333332,3.167366999958176,1,1,0,0.02004
37,principe,droit,nan,nan,nan,0.03125,0.03125,5.8191585000022314,1,0,0,0.023121
37,soeur,frère,1.0,16.0,85.0,0.7916666666666666,0.010416666666666666,0.47060190001502633,1,0,0,0.63826
37,cause,,nan,nan,nan,0.0,0.0,10.015912599978037,1,1,1,0.0
37,chien,chat,nan,nan,nan,0.6875,0.020833333333333332,1.5238446000148542,1,0,0,0.71091
37,rapport,écrit,100.0,92.0,100.0,0.03125,0.03125,4.044694999989588,1,0,0,0.026465
37,machine,robot,100.0,53.0,100.0,0.08333333333333333,0.03125,3.881276500003878,1,0,0,0.065666
37,appel,téléphone,1.0,4.0,100.0,0.6458333333333334,0.020833333333333332,1.3453330000047572,1,0,0,0.4881
37,fil,dentaire,nan,nan,nan,0.03125,0.041666666666666664,0.606000000028871,1,0,0,0.02974
37,passage,piéton,100.0,100.0,100.0,0.16666666666666666,0.052083333333333336,1.357164700049907,1,0,0,0.064762
37,rôle,près,nan,nan,nan,0.0,0.0,6.477330999972764,2,1,1,-1.0
37,table,banc,nan,nan,nan,0.0,0.0,3.7159125999896787,2,1,1,0.001898
37,enfant,coquin,nan,nan,nan,0.0,0.0,3.3524355000117794,2,1,1,0.0
37,jardin,travail,100.0,59.0,38.0,0.0,0.010416666666666666,1.8213305000099353,2,1,0,0.00202
37,école,chant,12.0,60.0,73.0,0.0,0.0,2.1009705000324175,2,1,1,0.0
37,rapport,brouillé,100.0,100.0,80.0,0.0,0.0,3.7359496999997646,2,1,1,0.0
37,page,histoire,100.0,100.0,100.0,0.0,0.03125,4.962834000005387,2,1,0,0.002066
37,toit,pluie,nan,nan,nan,0.0,0.010416666666666666,2.4970699999830686,2,1,0,0.006036
37,colline,verdure,nan,nan,nan,0.010416666666666666,0.010416666666666666,2.752518300025258,2,0,0,0.01006
37,passion,envie,100.0,35.0,100.0,0.020833333333333332,0.0,1.1055992000037804,2,0,1,0.009434
37,chien,rage,nan,nan,nan,0.0,0.020833333333333332,0.9793847999535501,2,1,0,0.0
37,vin,sécateur,100.0,100.0,100.0,0.0,0.0,3.6996703000040725,2,1,1,0.0
37,mari,,1.0,1.0,1.0,0.0,0.0,3.101965299982112,2,1,1,0.0
37,lit,moderne,100.0,91.0,58.0,0.0,0.0,5.711435100005474,2,1,1,0.0
37,herbe,haute,nan,nan,nan,0.0,0.010416666666666666,4.513364900019951,2,1,0,0.015474
37,masse,important,nan,nan,nan,0.0,0.0,4.824012199998833,2,1,1,0.004
37,faim,ventre,19.0,4.0,100.0,0.010416666666666666,0.0,3.128221599967219,2,0,1,0.020408
37,peau,sèche,100.0,68.0,100.0,0.020833333333333332,0.0,1.7394094999763183,2,0,1,0.001938
37,acte,pressé,69.0,60.0,54.0,0.0,0.0,1.0095408000051975,2,1,1,0.0
37,machine,bruyant,1.0,8.0,5.0,0.0,0.0,3.5308436999912374,2,1,1,0.0
37,jeunesse,retraite,nan,nan,nan,0.0,0.010416666666666666,1.9608091000118293,2,1,0,0.0
37,nord,levant,1.0,7.0,27.0,0.0,0.0,1.8684622999862768,2,1,1,0.0
37,objet,toucher,nan,nan,nan,0.010416666666666666,0.0,3.259267599962186,2,0,1,0.0
37,rayon,supermarché,nan,nan,nan,0.041666666666666664,0.052083333333333336,1.762822100019548,2,0,0,0.035316
37,flamme,cirque,70.0,71.0,73.0,0.0,0.0,4.939403699943796,2,1,1,0.0
37,rose,téléphone,100.0,100.0,87.0,0.0,0.010416666666666666,3.8671614000340924,2,1,0,0.0
37,genre,comédie,100.0,68.0,100.0,0.0,0.010416666666666666,6.684238200017717,2,1,0,0.0
37,gauche,politique,100.0,100.0,99.0,0.010416666666666666,0.052083333333333336,4.877419300028123,2,0,0,0.016194
37,fil,dentaire,nan,nan,nan,0.03125,0.041666666666666664,2.652676200028509,2,0,0,0.02974
37,chambre,auberge,nan,nan,nan,0.0,0.0,2.219885000027716,2,1,1,0.0
37,lune,étoile,19.0,56.0,100.0,0.03125,0.010416666666666666,4.859644400014076,2,0,0,0.038835
37,question,réflexion,nan,nan,nan,0.0,0.010416666666666666,3.0887406999827363,2,1,0,0.005576
37,passage,scène,100.0,100.0,100.0,0.0,0.0,8.82165439997334,2,1,1,0.0
37,pierre,tombeau,100.0,100.0,100.0,0.0,0.0,5.311534499982372,2,1,1,0.0
37,lèvre,gercée,nan,nan,nan,0.0,0.010416666666666666,5.1656040999805555,2,1,0,0.0
37,façon,style,100.0,62.0,85.0,0.010416666666666666,0.010416666666666666,7.16635379998479,2,0,0,0.009862
37,larme,joie,100.0,57.0,100.0,0.010416666666666666,0.08333333333333333,1.641594399989117,2,0,0,0.013208
37,lutte,tatami,100.0,41.0,93.0,0.0,0.0,2.94781470001908,2,1,1,0.001931
37,horizon,voilier,nan,nan,nan,0.0,0.0,4.551596499979496,2,1,1,0.0
37,morceau,chanson,86.0,100.0,100.0,0.0,0.010416666666666666,1.7383368000155315,2,1,0,0.007767
37,mur,glace,100.0,47.0,77.0,0.0,0.020833333333333332,3.7064444000134245,2,1,0,0.0
37,principe,conviction,nan,nan,nan,0.0,0.0,3.585473200015258,2,1,1,0.007707
37,oncle,famille,nan,nan,nan,0.10416666666666667,0.14583333333333334,7.653610400040634,2,0,0,0.12453
37,avis,réponse,77.0,1.0,59.0,0.010416666666666666,0.0,0.5931669999845326,2,0,1,0.0
37,direction,voiture,nan,nan,nan,0.0,0.010416666666666666,4.839773100044113,2,1,0,0.008016
37,position,hiérarchie,nan,nan,nan,0.0,0.010416666666666666,4.526885400002357,2,1,0,0.005976
37,arbre,sève,100.0,100.0,100.0,0.0,0.041666666666666664,8.722985000000335,2,1,0,0.0
37,habitude,matinale,100.0,40.0,80.0,0.0,0.0,5.534736200002953,2,1,1,0.0
37,visage,identification,nan,nan,nan,0.0,0.0,6.099156200012658,2,1,1,0.0
37,début,inconnu,nan,nan,nan,0.0,0.0,5.885547499987297,2,1,1,0.001957
37,garçon,,nan,nan,nan,0.0,0.0,4.461913400038611,2,1,1,0.0
37,preuve,crime,100.0,27.0,100.0,0.09375,0.010416666666666666,11.417346799978986,2,0,0,0.017857
37,cause,,nan,nan,nan,0.0,0.0,5.064257699996233,2,1,1,0.0
37,soeur,dispute,100.0,56.0,100.0,0.0,0.010416666666666666,5.5534273000084795,2,1,0,0.0
37,science,microbe,nan,nan,nan,0.0,0.0,10.483153700013645,2,1,1,0.0
37,désir,intérieur,1.0,7.0,100.0,0.0,0.0,7.7479408999788575,2,1,1,0.0
37,appel,vocal,100.0,73.0,86.0,0.0,0.0,9.700339999981225,2,1,1,0.0
37,sens,interdit,nan,nan,nan,0.0,0.010416666666666666,9.687969300022814,2,1,0,0.04486
37,jambe,béquille,100.0,67.0,92.0,0.0,0.010416666666666666,7.662967900047079,2,1,0,0.002016
37,mer,boire,100.0,100.0,100.0,0.0,0.010416666666666666,6.181079000001773,2,1,0,0.002037
37,vache,méchant,nan,nan,nan,0.0,0.0,7.560213899996597,2,1,1,0.0
37,doigt,piano,100.0,77.0,100.0,0.010416666666666666,0.052083333333333336,8.969739999971353,2,0,0,0.020755
38,rose,bleu,1.0,29.0,95.0,0.10416666666666667,0.0,1.4871460000285879,1,0,1,0.00202
38,vache,veau,48.0,4.0,87.0,0.0625,0.0,1.7090309000341222,1,0,1,0.10769
38,habitude,trop,nan,nan,nan,0.0,0.0,5.856680000026245,1,1,1,0.0
38,gauche,droite,nan,nan,nan,0.8958333333333334,0.010416666666666666,0.895810799964238,1,0,0,0.73482
38,désir,amour,nan,nan,nan,0.1875,0.010416666666666666,1.1657346000429243,1,0,0,0.13347
38,visage,yeux,nan,nan,nan,0.11458333333333333,0.010416666666666666,1.0885072000091895,1,0,0,0.11066
38,passion,amour,nan,nan,nan,0.3854166666666667,0.03125,1.4100696999812499,1,0,0,0.45282700000000004
38,jambe,droite,37.0,12.0,97.0,0.010416666666666666,0.0,0.9459747999790125,1,0,1,0.008065
38,genre,masculin,nan,nan,nan,0.13541666666666666,0.03125,0.8525239000446163,1,0,0,0.13061
38,enfant,adulte,14.0,46.0,99.0,0.16666666666666666,0.010416666666666666,1.0361738000065088,1,0,0,0.085389
38,machine,guerre,nan,nan,nan,0.052083333333333336,0.052083333333333336,1.4012147999601439,1,0,0,0.007505
38,oncle,tante,52.0,27.0,97.0,0.7395833333333334,0.020833333333333332,0.7985850000404753,1,0,0,0.69057
38,faim,nourriture,nan,nan,nan,0.125,0.0,1.638103700010106,1,0,1,0.087755
38,larme,yeux,50.0,16.0,89.0,0.0,0.0,0.9725151000311598,1,1,1,0.041509
38,doigt,main,9.0,40.0,93.0,0.625,0.0,1.1458583999774419,1,0,1,0.56981
38,principe,théorème,100.0,61.0,52.0,0.03125,0.020833333333333332,1.996683299948927,1,0,0,0.023121
38,question,réponse,nan,nan,nan,0.8020833333333334,0.0625,0.7575465000118129,1,0,0,0.71933
38,école,junior,37.0,88.0,53.0,0.0,0.0,1.4740712000057101,1,1,1,0.0
38,science,mathématiques,nan,nan,nan,0.08333333333333333,0.020833333333333332,1.3783406000002287,1,0,0,0.078156
38,rayon,soleil,89.0,56.0,98.0,0.375,0.052083333333333336,0.536598100035917,1,0,0,0.43494
38,masse,objet,93.0,73.0,90.0,0.0,0.0,3.011109199956991,1,1,1,0.002
38,lune,soleil,35.0,41.0,91.0,0.4479166666666667,0.041666666666666664,1.1547921999590471,1,0,0,0.32233
38,début,fin,34.0,37.0,100.0,0.875,0.041666666666666664,0.7434923999826424,1,0,0,0.759297
38,position,droite,72.0,61.0,90.0,0.010416666666666666,0.0,1.9815057999803685,1,0,1,0.003984
38,direction,gauche,nan,nan,nan,0.010416666666666666,0.0,1.269973199989181,1,0,1,0.012024
38,jardin,fleur,51.0,59.0,99.0,0.3333333333333333,0.0,0.9175802000099793,1,0,1,0.13939
38,jeunesse,vieillesse,nan,nan,nan,0.20833333333333334,0.010416666666666666,1.4618033000151627,1,0,0,0.264
38,garçon,fille,nan,nan,nan,0.8229166666666666,0.0,0.4093035000259988,1,0,1,0.7616200000000001
38,façon,faire,nan,nan,nan,0.19791666666666666,0.010416666666666666,6.2030937999952585,1,0,0,0.076923
38,toit,maison,30.0,19.0,88.0,0.65625,0.020833333333333332,1.8891501000034623,1,0,0,0.62978
38,mari,femme,1.0,37.0,100.0,0.71875,0.010416666666666666,0.6049419999471866,1,0,0,0.64833
38,rôle,jeu,nan,nan,nan,0.14583333333333334,0.09375,1.345081500010565,1,0,0,-1.0
38,cause,effet,nan,nan,nan,0.16666666666666666,0.08333333333333333,5.598705300013535,1,0,0,0.34195
38,mur,maison,nan,nan,nan,0.10416666666666667,0.0,1.7568542000371963,1,0,1,0.088632
38,table,chaise,nan,nan,nan,0.625,0.0,0.8573981000226922,1,0,1,0.44592
38,page,livre,nan,nan,nan,0.71875,0.03125,0.9774936999892816,1,0,0,0.56612
38,rapport,feuille,nan,nan,nan,0.03125,0.0,1.8944937999476679,1,0,1,0.003781
38,herbe,jardin,nan,nan,nan,0.07291666666666667,0.03125,1.5455921000102535,1,0,0,0.019342
38,acte,manqué,nan,nan,nan,0.07291666666666667,0.0625,1.7047182999667712,1,0,0,0.032443
38,colline,montagne,nan,nan,nan,0.5208333333333334,0.010416666666666666,3.34854139998788,1,0,0,0.42052
38,vin,rouge,95.0,31.0,94.0,0.15625,0.03125,2.1764400999527425,1,0,0,0.21956
38,avis,positif,83.0,82.0,92.0,0.010416666666666666,0.0,1.7586100000189617,1,0,1,0.001934
38,peau,corps,57.0,52.0,94.0,0.09375,0.0,2.5160664999857545,1,0,1,0.02907
38,arbre,forêt,52.0,95.0,96.0,0.08333333333333333,0.020833333333333332,1.369724199990742,1,0,0,0.11546
38,sens,orientation,nan,nan,nan,0.010416666666666666,0.052083333333333336,1.8565158999990672,1,0,0,0.011215
38,morceau,bout,55.0,52.0,75.0,0.13541666666666666,0.010416666666666666,1.769984399958048,1,0,0,0.18447
38,soeur,frère,1.0,1.0,100.0,0.7916666666666666,0.010416666666666666,0.7339145000441931,1,0,0,0.63826
38,lutte,combat,91.0,65.0,83.0,0.34375,0.03125,1.7999507000204176,1,0,0,0.32432
38,lèvre,bouche,23.0,16.0,88.0,0.6875,0.0,1.516721099964343,1,0,1,0.54373
38,nord,sud,22.0,1.0,100.0,0.8333333333333334,0.020833333333333332,0.7087265999871306,1,0,0,0.69231
